,Emerging Managers + Founding GPs Omakase [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/v8F7ZBpDI3h414zmFCgy
,Building What's Next in Health [Tech Week],October 8,11:30am,"SOMA, San Francisco, CA",https://partiful.com/e/ozwc17vf2rp14agMsjnW
,Fintech CFO Office Hours [Tech Week],October 8,10:00am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/k2Mec6vqfUywk1p5YLhi
,⌘ + AI + Design [Tech Week],October 8,2:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/rfXqRPtBnHmzm8L2EZGd
,"Fireside chat on the Future of AI Agents: Memory, Data & Self-Improvement [Tech Week]",October 8,6:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/F1GQEg2btvX2ImQfEnYV
,Pitch and Run SF [Tech Week],October 8,5:30pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/a3x4641WvnzKfCwDr7KP
,Twill Presents Prompt Exchange: Unicorn Insights [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/EoHnGTB5DNhOaEe7LxKL
,Women's Poker - Thinking in Bets: the winning mindsets for startups and life [Tech Week],October 8,7:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/yb4Eipjhs3ijdSqSkxCe
,The SF Living Room: Stories Between the Code [Tech Week],October 8,8:00pm,"Marina, San Francisco, CA",https://partiful.com/e/2lRsofJYMTdxuHgLmfON
,3D Happy Hour [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/fVLnHEmQd0bJgYs9xuFu
,Suffolk Technologies Founder Breakfast [Tech Week],October 8,8:00am,"SOMA, San Francisco, CA",https://partiful.com/e/1dbIcw1PjlsLXMGgtjSF
,Happy Hour by Razorpay [Tech Week],October 8,4:00pm,"Dogpatch, San Francisco, CA",#
,"The State of Voice AI: Platforms, Products & Networking [Tech Week]",October 8,5:30pm,"San Francisco, CA",https://partiful.com/e/jrGE1peC34x6hFZlMHWZ
,Trustworthy AI: Strategic Groundwork for Leaders [Tech Week],October 8,12:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/hvlhv0gwTZODBqo7ytNK
,"AI in Financial Services with OpenAI's Head of Sales (former), a16z, and Elsa Capital [Tech Week]",October 8,10:30am,"SOMA, San Francisco, CA",https://partiful.com/e/jT3z3D6UXtFhbDxq8TLd?
,Dimension ML x Bio Mixer [Tech Week],October 8,5:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/lK7QN5uOC6w6EJ091GYg
,Deals & Drinks: Runway Growth Capital’s VC Happy Hour [Tech Week],October 8,6:00pm,"Nob Hill, San Francisco, CA",https://partiful.com/e/dfCTi49pNmEiboazKbPk?
,Scaling AI Agents -- Dinner + Discussion [Tech Week],October 8,5:30pm,"San Francisco, CA",https://partiful.com/e/LRQ2XOZPYAX9Y7tG0St7
,London Calling: Playbook for Global Expansion [Tech Week],October 8,8:30am,"SOMA, San Francisco, CA",https://partiful.com/e/cnxyPKOzKPPMqi5SqwkX
,MachineTrader in Action: Low-Code Infrastructure for Serious Traders. [Tech Week],October 8,9:00am,"Union Square (SF), San Francisco, CA",https://partiful.com/e/kuYuu75g2oxwJdvCudpe
,Scaling Innovation in AI Infrastructure & Applications [Tech Week],October 8,5:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/ExbtfYfrO3sIU0RNquN3
,Connecting Nordics and Silicon Valley: The Next Wave [Tech Week],October 8,12:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/ax9JtJdKb9EtgbmPxbEA
,Communications at the Cutting Edge: A Yahoo PR Mixer [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/gmb8jzCoIyOBC5WfpS15
,"EGG FREEZING, IVF, AND SURROGACY FOR WOMEN IN TECH [Tech Week]",October 8,4:00pm,"Virtual (SF), San Francisco, CA",https://partiful.com/e/08WbnFJqPmfvy2oSntw9
,Transatlantic Tech: A new Era of UK-US Partnership [Tech Week],October 8,4:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/XgVCEzXAAeprzWKNHTZv
,VC & Friends Happy Hour [Tech Week],October 8,6:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/ZIBEDiklbsPdgXMXHVZ4
,Fireside Chat: The Founder Journey [Tech Week],October 8,3:00pm,"San Francisco, CA",https://partiful.com/e/46Ac2gVP814oMl0yUs1p
,Pouring Growth: A Tea Ceremony for Founders & Investors [Tech Week],October 8,9:00am,"San Francisco, CA",https://partiful.com/e/TUYSmIBtzMoRqOtLkYQS
,AI Founders' Mixer - An Agentic Commerce Night [Tech Week],October 8,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/0WWJ72dnnC2CYGrCd0KJ
,Future of Fashion & Technology [Tech Week],October 8,6:00pm,"Pacific Heights, San Francisco, CA",https://partiful.com/e/8wjXFYEuPRsST1h3t3xh
,AI x Creativity: Future of Creation [Tech Week],October 8,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/h5YmcOh52nVD0tlVYpsb
,How to fundraise like a maniac [Tech Week],October 8,4:00pm,"Downtown (SF), San Francisco, CA",#
,FOIL & TECH [Tech Week],October 8,3:00pm,"Marina, San Francisco, CA",https://partiful.com/e/GHaNxluLgusyKZ149oh0
,Austrian Startup Demo Night [Tech Week],October 8,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/JNCnj1KskHJyX3moeraE
,Buyer Psychology: AI Persona Building [Tech Week],October 8,4:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/gCTI8C52IG7nO810WXfx
,The Future of FashionTech [Tech Week],October 8,4:00pm,"Design District, San Francisco, CA",#
,Digital Evolution: Building adaptive products for real business impact [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/HwNcFq4rk6lZywETbTPA
,Founders & Investors Tea Tasting [Tech Week],October 8,3:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/tQO4rz33bHGbNS42hEwJ
,Future of AI + LegalTech: Unplugged [Tech Week],October 8,3:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/h5poS2VHKPJtzggAt0Kh
,Global Growth: Scaling Beyond Borders [Tech Week],October 8,5:30pm,"Jackson Square, San Francisco, CA",https://partiful.com/e/8PEJxC2QGqTjlyLoYc9o
,Wednesday Wake-Up: Coffee Cupping x Juniper Square [Tech Week],October 8,9:00am,"SOMA, San Francisco, CA",https://partiful.com/e/r29GYQBqUlItvTf0TFy7?
,Fall Happy Hour - UWIB [Tech Week],October 8,6:30pm,"Castro, San Francisco, CA",https://partiful.com/e/NYvT2A0EgtlE9xXIiHLS
,Agentic Connect: San Francisco [Tech Week],October 8,12:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/xTMg27Y8eHuKhBFycuwN
,Beyond the Hype: Bridging the Enterprise AI Ambition-Execution Gap [Tech Week],October 8,8:00am,"SOMA, San Francisco, CA",#
,Artificially Un-Intelligent Tech Comedy Show [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/fiwU7D32U8WzP0ncHoRC
,Game. Set. Unify. [Tech Week],October 8,4:00pm,"Dogpatch, San Francisco, CA",https://partiful.com/e/JZPfiNWlFtBY35ImMnWt
,Deep Tech Social [Tech Week],October 8,5:00pm,"Palo Alto, San Francisco, CA",https://partiful.com/e/rR0zVTm8l8j58zzCmCZu
,Optimizing LLMs for Contact Center Automation [Tech Week],October 8,10:00am,"SOMA, San Francisco, CA",https://partiful.com/e/I3BxjZ3tPQfjQajrKlbb
,AI Female Founder Demo + Mixer [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/DRUsZ0G3gh9FlTPbOfQK
,The Agent Era: Redefining How We Live and Work [Tech Week],October 8,6:30pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/iJbzxHJgjrW34MgUIvBt
,Real Talk: Indian Diaspora & AI [Tech Week],October 8,7:00pm,"Stanford, San Francisco, CA",https://partiful.com/e/eoKIHp0EiHLqT1mBPici
,Raising between Raises: How to Execute a Bridge Round [Tech Week],October 8,11:00am,"Downtown (SF), San Francisco, CA",https://partiful.com/e/mS72aUGEA7AvXuczu3zj
,Pre-Seed & Seed AI Founder Dinner [Tech Week],October 8,6:00pm,"North Beach, San Francisco, CA",https://partiful.com/e/i4jCnIHC1ZSzLHEcOd7R
,Pitch Your Startup in Spatial to Raise Funding [Tech Week],October 8,1:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/Gp0qJH0Sa24e6vi9yPwC
,VCs Speak Out: SMB ERP Market Trends [Tech Week],October 8,3:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/0gvcPM3k6yWdQEqfmKsb
,AI x Government: The Future of Public Sector Tech [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/zif6HVUuI4xdycgXdZEt
,Happy hour & QA with Frec CEO [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/PEWedWnGqIARU14IdLGZ
,Clockchain Network Product Showcase [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/CGr2bw7N6yduIXXbCIyS
,AI Worldwide: SF as a Global Bridge [Tech Week],October 8,2:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/sAIIEw9a1yEIfJAv3NJM
,ElevenLabs Networking at the SF Giants [Tech Week],October 8,6:00pm,"South Beach, San Francisco, CA",https://partiful.com/e/Uog6hhI0Gsbr05CmQE5L
,The Future of Developer Experience [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/ZVnwMNmSwu1dF7ExcMWY
,IPO Summit - Silicon Valley Edition [Tech Week],October 8,3:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/d9HeGiCy8xPSFK0bgmH2
,Leader Connect [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/HMH4h5tu69gC3EsYiwdm
,Future of Travel Happy Hour [Tech Week],October 8,5:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/V1zjQPkkxeqLseYIOUUD
,Investor Breakfast [Tech Week],October 8,8:00am,"Stanford, San Francisco, CA",https://partiful.com/e/dOC1EpflbB8TyFnOeX4U
,LATAM Tech Happy Hour [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/zvNx7FtdKzGBDHdv9b8S
,Brex+ Exa + Pylon [Tech Week],October 8,6:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/APj2XlWbFWCHHYmTLkn6?
,Scale Latino Founder Reception: Braze [Tech Week],October 8,5:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/952dRl8P6Pro5eqbNbbl
,Enterprise AI Walk & Talk [Tech Week],October 8,9:30am,"Embarcadero, San Francisco, CA",https://partiful.com/e/nG3UL8U2wePUwzu9euyq
,GFR Fund Office Hour [Tech Week],October 8,10:00am,"Union Square (SF), San Francisco, CA",https://partiful.com/e/1sFHyFIz79HTj0B65eQ5
,Deep Tech Nexus [Tech Week],October 8,4:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/p5Q5w07jFN9DxLVAHruP
,VC & Founders Happy Hour w/ Qapita [Tech Week],October 8,5:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/R8qjdv2DcVRxapNSdhLt?
,IMPACT San Francisco [Tech Week],October 8,6:00pm,"Downtown (SF), San Francisco, CA",#
,Winning Attention: Scaling B2B SaaS with Creators [Tech Week],October 8,9:00am,"Marina, San Francisco, CA",https://partiful.com/e/OIuaxlP5brWXpvyhmh0z
,Delegate Everything [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/qIANeyKCul1wpqONYb7v
,Founder Paddle League by Lazo [Tech Week],October 8,5:00pm,"San Francisco, CA",https://partiful.com/e/o86qvjNrafJf34kUESny
,Partner2Partner VC Breakfast [Tech Week],October 8,8:30am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/xrRj1s6CJLerKBqrMdeR
,AI Evals on Tap w/ Braintrust [Tech Week],October 8,6:00pm,"Dogpatch, San Francisco, CA",https://partiful.com/e/cp3SKAKm8qs8T6S95H0Q
,Verifying data in the World of AI [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/Ew5yQ5goynjZeS5qmbwt
,From CAD to Craft: AI in Manufacturing [Tech Week],October 8,7:00pm,"Mission, San Francisco, CA",https://partiful.com/e/mZ9nkN2M4ZXxKm1EUNmp
,Builders x Backers: The Next Wave in Venture [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/wZYhcPtqNB7uqAfkNjZi
,Founders x VCs: OneValley Ventures Tech Week Mixer [Tech Week],October 8,6:00pm,"Duboce Triangle, San Francisco, CA",https://partiful.com/e/juiRCXloUchcHzUjbGew
,Great Leaders Podcast & Profiles [Tech Week],October 8,10:00am,"Mission Bay, San Francisco, CA",https://partiful.com/e/51otB8tFaPeWZpB9m4S4
,Hands-On with the Alpaca MCP Server: Natural Language Trading [Tech Week],October 8,11:00am,"Union Square (SF), San Francisco, CA",https://partiful.com/e/WWhiK2Awr94o9YKLFO8Y
,Cognition Happy Hour [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/FLC9lqpfAJsfGRqxwSJO
,NextView Ventures Fireside Chat with Founder of SchoolAI [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/N8dAArEDqceuO6vj5Eb8
,"Heavy Industries, Heavy Beats [Tech Week]",October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/1L4FIPQHo0rYPygW1NRM
,Marketing Exec Roundtable: B2B Thought Leadership [Tech Week],October 8,3:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/nCHDmOmjov0PfzNCTq3a?
,SheFundraises Pitch & Party [Tech Week],October 8,6:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/eti8JVZkvbZMdJyraup7
,AI Strikes Oil: American Dynamism in Energy [Tech Week],October 8,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/h5amXI6VD0EPmMWg4NDr
,AI & Taxes: New Era for Founders [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/lxtd3cU1qdbic9Nj6o4U
,"Forks & Founders Dinner w/ Deel, a16z and Attivo [Tech Week]",October 8,6:00pm,"San Francisco, CA",https://partiful.com/e/Jl1y9gZhFtwBre0naQZn
,The Halls - A ScentHaus Experience Powered by GalleryAI [Tech Week],October 8,3:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/UK39E0HATCDw2hp8Di0J
,Hiring Tech Talent in Gaza [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/PRnsnLfAPW8dRPSH10Vu
,P&L of LLMs: Navigating AI compute economics [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/1Rwlt3WZczMRPjI08UJN
,100 Women in AI | The Celebration [Tech Week],October 8,5:00pm,"San Francisco, CA",https://partiful.com/e/4IxfVjhnLY6NuLdQRUzU
,Scaling from Scotland [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/jgXaDuS1BMEq5Rzer3Ml
,The scoop: Mentor<>Mentee connect [Tech Week],October 8,4:30pm,"Mission, San Francisco, CA",#
,People & Pancakes [Tech Week],October 8,9:00am,"SOMA, San Francisco, CA",https://partiful.com/e/XjhMpcWefhvpzrRzw220
,Karl and Code Hackathon [Tech Week],October 8,10:00am,"Mission, San Francisco, CA",https://partiful.com/e/2oJkGPQPjHnRrWx4QfCq
,Urban Escape: Stroll and Sip in Salesforce Park with Lowenstein Sandler [Tech Week],October 8,3:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/O1aGXKv6Lo3NGl2mkPD0
,Beta SF Pitch Jam [Tech Week],October 8,6:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/FiSSl7qJXm0ngWvGpNcL
,VioletX: South Park Fireside Dinner for SF TechWeek [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",#
,Perform at your Peak [Tech Week],October 8,3:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/PrCjoH04h63PUnuANV8c
,Marketing Speed Dating [Tech Week],October 8,6:00pm,"Marina, San Francisco, CA",https://partiful.com/e/z1N4U5NB4WYdkhbU6Fjx
,RL: the future of AI Agents [Tech Week],October 8,6:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/etu0TQxKzPgxszpJwU5z
,Board Meeting - A Surf Event [Tech Week],October 8,8:00am,"San Francisco, CA",https://partiful.com/e/fBK6PSxrOLuIm4RKAXXg
,Off the Record: Founder Dinner [Tech Week],October 8,6:30pm,"Marina, San Francisco, CA",https://partiful.com/e/TABa7MvwHmfB4FB778RT
,Founder Stories: Growing Beyond Early Stage [Tech Week],October 8,5:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/5ZpNNVCXH0uJHPhj2ZrQ
,How to Get Your Company Acquired [Tech Week],October 8,2:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/VBpqdjQkZJnJwm8mlgBH
,Roast my product [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/ogg8kmQ84NTTfWt4Zjl2
,Founders & Investors [Tech Week],October 8,6:00pm,"Palo Alto, San Francisco, CA",https://partiful.com/e/MoIx6jRdSwZIzVHi89VH
,"AI for GTM: Tactics, Tools & Truths [Tech Week]",October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/g7VuY9UuwHSNAJPv2prj?
,Credo AI Discovery Day [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/IcxjcUKa8lWDkxJ5x6LS
,Remote teams: avoid hiring Soham Parkeh [Tech Week],October 8,5:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/kh1IbiQg6ikrctZl1QS2
,Trustworthy AI in Action: discussion + demos [Tech Week],October 8,10:00am,"SOMA, San Francisco, CA",https://partiful.com/e/neRe44REVobC8XYfxxjr
,Impact Investors Lunch [Tech Week],October 8,12:30pm,"Mission Bay, San Francisco, CA",https://partiful.com/e/Wc41ZqOrPrlY0X6umuhM
,"National Security, Space Robotics, AI, and the Race for the High Ground [Tech Week]",October 8,7:00pm,"Mission, San Francisco, CA",https://partiful.com/e/uqbgWhlnq4DHhvsCv9JL
,AI Founders & Builders Happy Hour [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/UvwIAr6XdooZoaQFUPfc
,The Great Nordic Reset - tech opportunities in Oslo [Tech Week],October 8,12:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/WtPXyFoA1bnEibR0ezSR
,Unlock Your Investor Potential [Tech Week],October 8,1:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/Ct33LVAMBZpXoUVTFFjL
,SH Founder Happy Hour [Tech Week],October 8,5:00pm,"SOMA, San Francisco, CA",#
,VC & Founders Happy Hour w/ Qapita [Tech Week],October 8,5:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/R8qjdv2DcVRxapNSdhLt
,Dive Deeper with plaX: Join Our Post-Launch Hackathon! [Tech Week],October 8,10:00am,"SOMA, San Francisco, CA",https://partiful.com/e/BLYzNOrbbSK9G5xLSxxi
,The Future of Creation: XR × AI × Web3 [Tech Week],October 8,9:00am,"Mission, San Francisco, CA",https://partiful.com/e/OXG4ZoxVcO9AOVYYmeNS
,Tech Team 3.0: The Rise of the AI Engineer [Tech Week],October 8,2:00pm,"Palo Alto, San Francisco, CA",https://partiful.com/e/vINi0MicOOHXTPNednX9
,Founder & Investor Mixer [Tech Week],October 8,6:00pm,"San Francisco, CA",https://partiful.com/e/3jZJYCbzQcu8Bf8uBpRr
,Holistic Wellness Mixer [Tech Week],October 8,7:30pm,"Marina, San Francisco, CA",https://partiful.com/e/Rfzo6SWn1fSZ6NwZLnLL
,Startup Poker 2.0 - Founders and Investors Only [Tech Week],October 8,5:30pm,"Virtual (SF), San Francisco, CA",https://partiful.com/e/xyNBvmJqcUX2FdUHQB7S
,MCP After Dark - Arcade.dev <> MongoDB [Tech Week],October 8,8:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/6j92SfgQDCFZOJCHzPsT
,An AI Double Feature [Tech Week],October 8,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/mmbmjjbn2x7duFoJVzHG
,Finance Next Gen Founders Panel with a16z [Tech Week],October 8,8:30am,"Embarcadero, San Francisco, CA",https://partiful.com/e/zAOmS7pWBXoGnLN24iRp
,International expansion high tea and learn [Tech Week],October 8,3:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/dxA0McvbYJmxDtPD0yxp
,Smart Fashion Week [Tech Week],October 8,8:00am,"Mission, San Francisco, CA",https://partiful.com/e/f1mbMYTJ37u1w91QLyPx?
,Founders Lunch hosted by Cherry Hill Advisory [Tech Week],October 8,12:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/nge4xFU13DBqhdCCjRcM
,"The Future of Work: AI, Talent, and Workplace [Tech Week]",October 8,1:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/BBlcTzm38V2CHkxDUQ4I
,From Complexity to Clarity AI's Next Frontier in Regulated Industries [Tech Week],October 8,2:00pm,"San Francisco, CA",https://partiful.com/e/SHK3pnfzLCfeA8RM7L4A?f=1
,Build Your Agents in 5 Minutes Workshop [Tech Week],October 8,1:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/SDbeif0sHsIftvR6kTVd
,TechBio: AI for Biotech & Health [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/D6NmAICTjUtKBbBDZ99B
,The Future of Political Finance: Powered by Galveston [Tech Week],October 8,10:15am,"SOMA, San Francisco, CA",https://partiful.com/e/COdPpGoGzF2jl1NkmsM8
,"Vertical AI, Fintech & Entertainment: The Future of The Live Events Economy [Tech Week]",October 8,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/yEWp0XRP5X4I2mYH9cCN
,The Enterprise Digital Asset Summit (EDAS) [Tech Week],October 8,8:00am,"Marina, San Francisco, CA",https://partiful.com/e/TIzB98xxylfkMm0b2dmX
,[Shipping Agentic Workflow with Manus: Meet Your AI Co-Founder] [Tech Week],October 8,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/nPvDl4CVKSBliRfvJxXd
,"Mind, Money & Machines = True Financial Wellness [Tech Week]",October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/q2k3Z2dVbRFPEAAVwpFH
,AI PITCH NIGHT [Tech Week],October 8,5:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/nifLHIuuMa39yeh1kDsG
,Verifiers - Fireside Chat with Will Brown [Tech Week],October 8,5:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/PDGpU9cYO73mEnRK7a8P
,GenAI-Driven Customer Experience for Startups [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/XpZyG4YBWbEbtJbTuoNQ
,The Afterparty [Tech Week],October 8,9:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/jYZPo4No2CXF4vGOjQOP
,Deep Tech Founder & Funder Lunch and Learn [Tech Week],October 8,11:00am,"Downtown (SF), San Francisco, CA",https://partiful.com/e/hmSLsJ65VptgkYg1GsDo
,YC on Deck: SF Tech Week Cruise [Tech Week],October 8,3:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/9XGqOBLYlsjGoVQYu2nG
,"The Data Frontier: ENG, Research, VCs [Tech Week]",October 8,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/893upnG1Z2ZlEr1deafV
,AI Agent Builders Hands-On Workshop [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/IHsUl9HMuy3aoqggUx7w
,AI in Finance Masterclass [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/TH4YxBoctdPJj5mPCi20
,Battle of the AI Models [Tech Week],October 8,7:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/V1AmSRzbTH1Ov12UYjHd
,Gamers Unite with Blockus [Tech Week],October 8,2:00pm,"SOMA, San Francisco, CA",#
,Women in AI: Innovating to Solve Real-World Challenges [Tech Week],October 8,5:00pm,"Chinatown, San Francisco, CA",https://partiful.com/e/nrKFfVZdNXUUgTqqxbzR
,Bubbl-Volo Pickleball Tournament “Paddle to the Metal” [Tech Week],October 8,4:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/Dh92rs75nhS1GKWsPSMU
,Golden State Warriors Courtside Experience with Oleum AI [Tech Week],October 8,6:00pm,"Mission Bay, San Francisco, CA",https://partiful.com/e/iG5Q1Ua1Nt4t67QDH0dF
,AI & the Future of the Creator Economy [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/rDVLzPjxmRJZj7csD3Sm
,Mailmodo Spotlight: Share Your Story & Showcased [Tech Week],October 8,2:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/nONdloEk2nIj3E1SHa0F
,AI in construction tech [Tech Week],October 8,5:00pm,"Palo Alto, San Francisco, CA",https://partiful.com/e/ieLSTBrXOEFf0Wj39UOo
,GTMtech for Founders: Mini-Hackathon @ Stanford University [Tech Week],October 8,5:00pm,"Mission, San Francisco, CA",https://partiful.com/events/c3abRPbmzTAsJMIOAOZC/
,"Hard Truths: Why Hardware Startups Fail, Part I [Tech Week]",October 8,1:00pm,"Virtual (SF), San Francisco, CA",https://partiful.com/e/YIh04SmiYQPr9p0Jq5lh
,Founders’ perspective: What really gets investors to say “Yes” [Tech Week],October 8,5:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/0JpakHWAEPtpEZhONYSo
,Building on Sand Hill Road as an Emerging Market Founder [Tech Week],October 8,4:00pm,"Palo Alto, San Francisco, CA",https://partiful.com/e/ARrxw8Y1we3h5arAt99N
,Founders N' Funders: VC Reverse Pitch [Tech Week],October 8,6:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/Of2XrNUbJUiQg43c1wnA
,Edelman Media Panel & Mixer [Tech Week],October 8,10:00am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/LplbuTxxdLl79OWnB7zZ
,Early-Stage SaaS & AI Mixer [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/OJ5DcxzPagaSDFd5qsHR
,Chef's Table by Truffle Security [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",#
,ApolloNEXT VIP Founder Lunch [Tech Week],October 9,12:00pm,"San Francisco, CA",https://partiful.com/e/XUMVL3rvyCdHDefPZ9er
,"AI, Emotions, and Espresso [Tech Week]",October 9,5:30pm,"San Francisco, CA",https://partiful.com/e/5chkkA1lZRiyYFfsznP5
,Unlocking Our Quantum Future with IBM [Tech Week],October 9,8:45am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/aFK1vin7mHLy7iwFMCax
,From SEA to Silicon Valley [Tech Week],October 9,4:00pm,"San Francisco, CA",https://partiful.com/e/Ut5ujQRtPI9MbwGfxuqp
,'HIIT' your tech week targets [Tech Week],October 9,7:00am,"San Francisco, CA",https://partiful.com/events/kZlqpciDMaIVrG5iUY1z/edit?
,Algo Rave at the Frontier [Tech Week],October 9,8:00pm,"San Francisco, CA",https://partiful.com/e/ZO9SqVqLsgncQnsYh5O7
,Technology Investments in Autism [Tech Week],October 9,4:00pm,"San Francisco, CA",https://partiful.com/e/a1ArIX27TnaeS8GUr61o
,Democratizing Startup IP: Free Patents for Founders [Tech Week],October 9,12:00pm,"San Francisco, CA",https://partiful.com/e/RqoZPU1voitA5VGa3TP0?
